	event_id	event_date	year	month	disorder_type	event_type	sub_event_type	actor1	assoc_actor_1	inter1	actor2	assoc_actor_2	inter2	interaction	civilian_targeting	admin2	location	latitude	longitude	source	source_scale	label	class	notes22	notes	fatalities	timestamp	population_1km	population_2km	population_5km	population_best	crowd_size_class	crowd_size_cat	crowd_size	crowd_size_w_n	with_vehicles	?	split	notes11
1017	DEU6958	2021-06-04	2021	6	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	XR: Extinction Rebellion	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Extinction Rebellion	Other		extinction	Extinction Rebellion   outside the Canadian embassy in    against oil and gas drilling by the Canadian company ReconAfrica.	On 4 June 2021, Extinction Rebellion activists protested outside the Canadian embassy in Berlin - Mitte against oil and gas drilling by the Canadian company ReconAfrica.	0	1695742129	23769	43105	138870	23769	0		200.0					Extinction Rebellion activists protested outside the Canadian embassy in Berlin - Mitte against oil and gas drilling by the Canadian company ReconAfrica.
1018	DEU6954	2021-06-02	2021	6	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Campact	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Campact	New media		energy	, including Campact ,  in    outside the Ministry for Economic Affairs against the Energy Charter Treaty.	On 2 June 2021, people, including Campact activists, protested in Berlin - Mitte outside the Ministry for Economic Affairs against the Energy Charter Treaty.	0	1690902463	23769	43105	138870	23769	0		200.0					people, including Campact activists, protested in Berlin - Mitte outside the Ministry for Economic Affairs against the Energy Charter Treaty.
1019	DEU7010	2021-06-01	2021	6	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Berlin Online	National		puppies	 held a vigil in    to protest against the illegal trafficking of puppies. The  set up  wooden crosses and grave candles. The protest was organized by Four Paws.	On 1 June 2021, people held a vigil in Berlin - Mitte to protest against the illegal trafficking of puppies. The activists set up around 200 wooden crosses and grave candles. The protest was organized by Four Paws.	0	1623180686	23769	43105	138870	23769	0		200.0					people held a vigil in Berlin - Mitte to protest against the illegal trafficking of puppies. The activists set up around 200 wooden crosses and grave candles. The protest was organized by Four Paws.
1020	DEU6983	2021-05-29	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin	52.5244	13.4105	Redaktionsnetzwerk Deutschland	National		belarusian	  in  in solidarity with a journalist and critic of the Belarusian government led by Lukashenko. The journalist was put in prison in the wake of a plane 'hijacking' by Belarusian authorities.	On 29 May 2021, people protested in Berlin in solidarity with a journalist and critic of the Belarusian government led by Lukashenko. The journalist was put in prison in the wake of a plane 'hijacking' by Belarusian authorities.	0	1623180688	12079	36987	140865	12079	0		200.0					people protested in Berlin in solidarity with a journalist and critic of the Belarusian government led by Lukashenko. The journalist was put in prison in the wake of a plane 'hijacking' by Belarusian authorities.
1021	DEU6945	2021-05-29	2021	5	Political violence	Riots	Mob violence	Rioters (Germany)		5	Civilians (Germany)	LGBTQ+ (Germany)	7	57	Civilian targeting	Berlin	Berlin - Neukolln	52.481	13.4354	Belltower News; Berliner Morgenpost	Other-Subnational		homophobically	a group of young adults homophobically insulted two homosexual men in   . The insult was followed by the punching of the men's heads, leaving both lightly injured. In addition, one of the young adults exposed his genital area.	On 29 May 2021, a group of young adults homophobically insulted two homosexual men in Berlin - Neukolln. The insult was followed by the punching of the men's heads, leaving both lightly injured. In addition, one of the young adults exposed his genital area.	0	1680633890	13717	46736	192876	46736	0		200.0					a group of young adults homophobically insulted two homosexual men in Berlin - Neukolln. The insult was followed by the punching of the men's heads, leaving both lightly injured. In addition, one of the young adults exposed his genital area.
1022	DEU17974	2021-05-29	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Greenpeace	6			0	60		Berlin	Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Der Tagesspiegel; Suddeutsche Zeitung	Subnational-National		cycle	   in Kreuzberg (  FriedrichshainKreuzberg) and  (  ) (Coded separately) for less car traffic and more space for cyclists and pedestrians. The protest was organized by Greenpeace and a local initiative. Crowd size split across two events.	On 29 May 2021, around 200 people protested in Kreuzberg (Berlin - Friedrichshain-Kreuzberg) and Mitte (Berlin - Mitte) (Coded separately) for less car traffic and more space for cyclists and pedestrians. The protest was organized by Greenpeace and a local initiative. Crowd size split across two events.	0	1701200404	11636	45796	127552	11636	3		100.0	100.0				around 200 people protested in Kreuzberg (Berlin - Friedrichshain-Kreuzberg) and Mitte (Berlin - Mitte) (Coded separately) for less car traffic and more space for cyclists and pedestrians. The protest was organized by Greenpeace and a local initiative. Crowd size split across two events.
1023	DEU6961	2021-05-29	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Greenpeace	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel; Suddeutsche Zeitung	Subnational-National		cycle	   in Kreuzberg (  FriedrichshainKreuzberg) (coded separately) and  (  ) for less car traffic and more space for cyclists and pedestrians. The protest was organized by Greenpeace and a local initiative. Crowd size split across two events.	On 29 May 2021, around 200 people protested in Kreuzberg (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Mitte (Berlin - Mitte) for less car traffic and more space for cyclists and pedestrians. The protest was organized by Greenpeace and a local initiative. Crowd size split across two events.	0	1701200405	23769	43105	138870	23769	3		100.0	100.0				around 200 people protested in Kreuzberg (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Mitte (Berlin - Mitte) for less car traffic and more space for cyclists and pedestrians. The protest was organized by Greenpeace and a local initiative. Crowd size split across two events.
1024	DEU6930	2021-05-28	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berliner Zeitung	National	transportation	cycle	 staged a vigil in   FriedrichshainKreuzberg to commemorate the death of a cyclist who had died the previous day after being run by a car. The  also demanded safer cycle paths and separate paths for cycles, cars and pedestrians. The vigil was organized, amongst others, by Changing Cities.	On 28 May 2021, several hundred people staged a vigil in Berlin - Friedrichshain-Kreuzberg to commemorate the death of a cyclist who had died the previous day after being run over by a car. The people also demanded safer cycle paths and separate paths for cycles, cars and pedestrians. The vigil was organized, amongst others, by Changing Cities.	0	1622575878	11636	45796	127552	11636	4		400.0	400.0				several hundred people staged a vigil in Berlin - Friedrichshain-Kreuzberg to commemorate the death of a cyclist who had died the previous day after being run over by a car. The people also demanded safer cycle paths and separate paths for cycles, cars and pedestrians. The vigil was organized, amongst others, by Changing Cities.
1025	DEU6850	2021-05-25	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Campact	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Campact	New media		corona_measurements	Campact   in    in front of the Chancellery for patent waivers for coronavirus vaccines.	On 25 May 2021, Campact activists protested in Berlin - Mitte in front of the Chancellery for patent waivers for coronavirus vaccines.	0	1622575878	23769	43105	138870	23769	0		200.0					Campact activists protested in Berlin - Mitte in front of the Chancellery for patent waivers for coronavirus vaccines.
1026	DEU17972	2021-05-24	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6	Protesters (Germany)		6	66		Berlin	Berlin - Pankow	52.566	13.4031	APABIZ; Berliner Morgenpost; Berliner Zeitung; Endstation Rechts; RIAS	Other-New media		corona_measurements	  at locations including   (coded here),    (coded separately) and   TempelhofSchoneberg (coded separately) against the coronavirus protection measures.	On 24 May 2021, several hundred people protested at several locations including Berlin - Pankow(coded here), Berlin - Charlottenburg-Wilmersdorf (coded separately) and Berlin - Tempelhof-Schoneberg (coded separately) against the coronavirus protection measures.	0	1701200404	12806	67160	247309	12806	3		130.0	130.0				several hundred people protested at several locations including Berlin - Pankow(coded here), Berlin - Charlottenburg-Wilmersdorf (coded separately) and Berlin - Tempelhof-Schoneberg (coded separately) against the coronavirus protection measures.
1027	DEU17972	2021-05-24	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6	Protesters (Germany)		6	66		Berlin	Berlin -Charlottenburg	52.566	13.4031	APABIZ; Berliner Morgenpost; Berliner Zeitung; Endstation Rechts; RIAS	Other-New media		corona_measurements	  at locations including   ,    (coded here) and   TempelhofSchoneberg against the coronavirus protection measures.	On 24 May 2021, several hundred people protested at several locations including Berlin - Pankow, Berlin - Charlottenburg-Wilmersdorf (coded here) and Berlin - Tempelhof-Schoneberg against the coronavirus protection measures.	0	1701200404	12806	67160	247309	12806	3		130.0	130.0				several hundred people protested at several locations including Berlin - Pankow, Berlin - Charlottenburg-Wilmersdorf (coded here) and Berlin - Tempelhof-Schoneberg against the coronavirus protection measures.
1028	DEU6916	2021-05-24	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6	Protesters (Germany)		6	66		Berlin	Berlin - Tempelhof-Schoneberg	52.4406	13.3738	APABIZ; Berliner Morgenpost; Berliner Zeitung; Endstation Rechts; RIAS	Other-New media		corona_measurements	  at locations including    (coded separately),    (coded separately) and   TempelhofSchoneberg(coded here) against the coronavirus protection measures.	On 24 May 2021, several hundred people protested at several locations including Berlin - Pankow (coded separately), Berlin - Charlottenburg-Wilmersdorf (coded separately) and Berlin - Tempelhof-Schoneberg(coded here) against the coronavirus protection measures.	0	1701200405	6233	56555	257443	6233	3		130.0	130.0				several hundred people protested at several locations including Berlin - Pankow (coded separately), Berlin - Charlottenburg-Wilmersdorf (coded separately) and Berlin - Tempelhof-Schoneberg(coded here) against the coronavirus protection measures.
1029	DEU6848	2021-05-24	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	ADFC: German Bicycle Club; FFF: Fridays for Future; Students (Germany)	6			0	60		Berlin	Berlin - Neukolln	52.481	13.4354	Berliner Zeitung; Der Tagesspiegel; Rbb24; Suddeutsche Zeitung	Subnational-National	transportation	highway	,  to ,, including ADFC and Fridays for Future ,  with a cycle rally culminating at Hermannplatz in    against the expansion of the A highway.	On 24 May 2021, around 1,500 people to 3,000, including ADFC and Fridays for Future activists, protested with a cycle rally culminating at Hermannplatz in Berlin - Neukolln against the expansion of the A100 highway.	0	1701200405	13717	46736	192876	13717	6		2250.0	2250.0	cycles			around 1,500 people to 3,000, including ADFC and Fridays for Future activists, protested with a cycle rally culminating at Hermannplatz in Berlin - Neukolln against the expansion of the A100 highway.
1030	DEU6904	2021-05-23	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Tempelhof-Schoneberg	52.4406	13.3738	Berliner Morgenpost; Indymedia (Germany); Redaktionsnetzwerk Deutschland; Suddeutsche Zeitung	Other-Subnational		evictions	, to ,   from Potsdamer Platz to Schoneberg in   TempelhofSchoneberg against rising rents and evictions.	On 23 May 2021, between 2,500 to 10,000 people protested from Potsdamer Platz to Schoneberg in Berlin - Tempelhof-Schoneberg against rising rents and evictions.	0	1701200405	6233	56555	257443	6233	10		62500.0	62500.0				between 2,500 to 10,000 people protested from Potsdamer Platz to Schoneberg in Berlin - Tempelhof-Schoneberg against rising rents and evictions.
1031	DEU6934	2021-05-23	2021	5	Demonstrations	Protests	Protest with intervention	Protesters (Germany)		6	Police Forces of Germany (2005-2021)		1	16		Berlin	Berlin - Mitte	52.5177	13.4024	Berliner Morgenpost; Redaktionsnetzwerk Deutschland; Suddeutsche Zeitung	Subnational-National		corona_measurements	  in    against the coronavirus protection measures. Several protesters were detained by police.	On 23 May 2021, people protested in Berlin - Mitte against the coronavirus protection measures. Several protesters were detained by police.	0	1701200405	23769	43105	138870	23769	0		200.0					people protested in Berlin - Mitte against the coronavirus protection measures. Several protesters were detained by police.
1032	DEU6888	2021-05-22	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Berlin Online; Suddeutsche Zeitung	National		palastine	 gathered for protests at Halleschen Ufer in   FriedrichshainKreuzberg and Potsdamer Platz in    in support with Palestine amid tensions in the Middle East Israel and Palestine.	On 22 May 2021, several hundred people gathered for protests at Halleschen Ufer in Berlin - Friedrichshain-Kreuzberg and Potsdamer Platz in Berlin - Mitte in support with Palestine amid tensions in the Middle East between Israel and Palestine.	0	1701200403	23769	43105	138870	23769	4		400.0	400.0				several hundred people gathered for protests at Halleschen Ufer in Berlin - Friedrichshain-Kreuzberg and Potsdamer Platz in Berlin - Mitte in support with Palestine amid tensions in the Middle East between Israel and Palestine.
1033	DEU17988	2021-05-22	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berlin Online; Suddeutsche Zeitung	National		palastine	 gathered for protests at Halleschen Ufer in   FriedrichshainKreuzberg and Potsdamer Platz in    (coded separatey) in support with Palestine amid tensions in the Middle East Israel and Palestine.	On 22 May 2021, several hundred people gathered for protests at Halleschen Ufer in Berlin - Friedrichshain-Kreuzberg and Potsdamer Platz in Berlin - Mitte (coded separatey) in support with Palestine amid tensions in the Middle East between Israel and Palestine.	0	1701200404	11636	45796	127552	11636	4		400.0	400.0				several hundred people gathered for protests at Halleschen Ufer in Berlin - Friedrichshain-Kreuzberg and Potsdamer Platz in Berlin - Mitte (coded separatey) in support with Palestine amid tensions in the Middle East between Israel and Palestine.
1034	DEU6936	2021-05-22	2021	5	Demonstrations	Riots	Violent demonstration	Rioters (Germany)	Querdenken	5	Police Forces of Germany (2005-2021)		1	15		Berlin	Berlin - Mitte	52.5177	13.4024	Aachener Zeitung; Berlin Online; Berliner Morgenpost; Endstation Rechts; Redaktionsnetzwerk Deutschland; Rhein-Zeitung	Other-Subnational		corona_measurements	, Querdenken supporters gathered at Vosstrase in    to demonstrate against the coronavirus protection measures, despite an earlier ban by authorities. Clashes demonstrators and police occurred.   were detained by police.	On 22 May 2021, around 3,000 Querdenken supporters gathered at Vosstrase in Berlin - Mitte to demonstrate against the coronavirus protection measures, despite an earlier ban by authorities. Clashes between demonstrators and police occurred. Around 300 people were detained by police.	0	1701200405	23769	43105	138870	43105	7		3000.0	3000.0				around 3,000 Querdenken supporters gathered at Vosstrase in Berlin - Mitte to demonstrate against the coronavirus protection measures, despite an earlier ban by authorities. Clashes between demonstrators and police occurred. Around 300 people were detained by police.
1035	DEU6827	2021-05-21	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6	Protesters (Germany)		6	66		Berlin	Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Berlin Online; Berliner Morgenpost; Suddeutsche Zeitung	Subnational-National		corona_measurements	 staged a car rally in    to protest against the coronavirus protection measures.	On 21 May 2021, people staged a car rally in Berlin - Charlottenburg-Wilmersdorf to protest against the coronavirus protection measures.	0	1701200405	5211	47788	197430	5211	0		200.0		cars			people staged a car rally in Berlin - Charlottenburg-Wilmersdorf to protest against the coronavirus protection measures.
1036	DEU6687	2021-05-20	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	SPD: Social Democratic Party of Germany; CDU: Christian Democratic Union of Germany; FDP: Free Democratic Party; Government of Germany (2005-2021)	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Amadeu Antonio Foundation; Belltower News; Berliner Morgenpost; Judische Allgemeine	Other-New media		israel 	  at the Brandenburger Tor in    () in solidarity with Israel amid escalating tensions in the Middle East Israel and Palestine. The protest was attended by the Minister for Finance (SPD), the Minister for Justice (SPD), the head of the FDP, the Minister for Labour Affairs (SPD), the Health Minister (CDU), and the city's mayor.	On 20 May 2021, people protested at the Brandenburger Tor in Berlin - Mitte (Berlin) in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine. The protest was attended by the Minister for Finance (SPD), the Minister for Justice (SPD), the head of the FDP, the Minister for Labour Affairs (SPD), the Health Minister (CDU), and the city's mayor.	0	1701813032	23769	43105	138870	23769	0		200.0					people protested at the Brandenburger Tor in Berlin - Mitte (Berlin) in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine. The protest was attended by the Minister for Finance (SPD), the Minister for Justice (SPD), the head of the FDP, the Minister for Labour Affairs (SPD), the Health Minister (CDU), and the city's mayor.
1037	DEU6839	2021-05-19	2021	5	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2005-2021)	Journalists (Germany)	1	15		Berlin	Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel; RIAS; Judische Allgemeine; Berliner Morgenpost; Rbb24; Markische Oderzeitung; Suddeutsche Zeitung; Berliner Zeitung	Other-New media		palestine	,  demonstrated in    'against the Israeli aggression in Palestine' amid escalating tensions in the Middle East Israel and Palestine. According to one report,  demonstrators were detained by police. Rioters threw stones and fire crackers at police and police cars. One rioter hit a journalist with a wooden plank. The journalist sustained minor injuries.	On 19 May 2021, around 3,000 people demonstrated in Berlin - Mitte 'against the Israeli aggression in Palestine' amid escalating tensions in the Middle East between Israel and Palestine. According to one report, more than 50 demonstrators were detained by police. Rioters threw stones and fire crackers at police and police cars. One rioter hit a journalist with a wooden plank. The journalist sustained minor injuries.	0	1639524320	23769	43105	138870	43105	7		3000.0	3000.0				around 3,000 people demonstrated in Berlin - Mitte 'against the Israeli aggression in Palestine' amid escalating tensions in the Middle East between Israel and Palestine. According to one report, more than 50 demonstrators were detained by police. Rioters threw stones and fire crackers at police and police cars. One rioter hit a journalist with a wooden plank. The journalist sustained minor injuries.
1038	DEU6696	2021-05-19	2021	5	Demonstrations	Protests	Protest with intervention	Protesters (Germany)		6	Police Forces of Germany (2005-2021)		1	16		Berlin	Berlin - Mitte	52.5177	13.4024	Berliner Zeitung	National		labour	three  climbed the Siegessaule in    and displayed banners to protest against labour exploitation in the meat industry. When police arrived, only one activist was present. He was detained by police.	On 19 May 2021, three activists climbed the Siegessaule in Berlin - Mitte and displayed banners to protest against labour exploitation in the meat industry. When police arrived, only one activist was present. He was detained by police.	0	1639524321	23769	43105	138870	23769	1		3.0	3.0				three activists climbed the Siegessaule in Berlin - Mitte and displayed banners to protest against labour exploitation in the meat industry. When police arrived, only one activist was present. He was detained by police.
1039	DEU6709	2021-05-19	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Greenpeace	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Berliner Zeitung; Presseportal	National		pesticides	three Greenpeace   in front of the Ministry for Economic Affairs in    against the export of poisonous pesticides and the EUMercosur trade agreement. The  blocked the entrance of the Ministry with three barrels.	On 19 May 2021, three Greenpeace activists protested in front of the Ministry for Economic Affairs in Berlin - Mitte against the export of poisonous pesticides and the EU-Mercosur trade agreement. The activists blocked the entrance of the Ministry with three barrels.	0	1646172102	23769	43105	138870	23769	1		3.0	3.0				three Greenpeace activists protested in front of the Ministry for Economic Affairs in Berlin - Mitte against the export of poisonous pesticides and the EU-Mercosur trade agreement. The activists blocked the entrance of the Ministry with three barrels.
1040	DEU6814	2021-05-18	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Tempelhof-Schoneberg	52.4406	13.3738	Berliner Zeitung; Berliner Morgenpost	Subnational-National		youth 	  from the political left  in   TempelhofSchoneberg for the preservation of the youth center Potse.	On 18 May 2021, around 400 people from the political left protested in Berlin - Tempelhof-Schoneberg for the preservation of the youth center Potse.	0	1621972099	6233	56555	257443	6233	4		400.0	400.0				around 400 people from the political left protested in Berlin - Tempelhof-Schoneberg for the preservation of the youth center Potse.
1041	DEU6695	2021-05-17	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Antifa	6			0	60		Berlin	Berlin - Spandau	52.5356	13.198	Indymedia (Germany)	Other			 Antifa   in    with placards, slogans and fireworks to draw attention to a NeoNazi activist living in the area.	On 17 May 2021, around 30 Antifa activists protested in Berlin - Spandau with placards, slogans and fireworks to draw attention to a Neo-Nazi activist living in the area.	0	1621972100	14548	28738	192987	14548	1		30.0	30.0				around 30 Antifa activists protested in Berlin - Spandau with placards, slogans and fireworks to draw attention to a Neo-Nazi activist living in the area.
1042	DEU6742	2021-05-16	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	The Greens (Germany)	6			0	60		Berlin	Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berliner Morgenpost; Suddeutsche Zeitung	Subnational-National		vigil 	  held a vigil near a synagogue in   FriedrichshainKreuzberg against antiSemitism. The protest was attended by a The Greens politician.	On 16 May 2021, around 50 people held a vigil near a synagogue in Berlin - Friedrichshain-Kreuzberg against anti-Semitism. The protest was attended by a The Greens politician.	0	1621972099	11636	45796	127552	11636	2		50.0	50.0				around 50 people held a vigil near a synagogue in Berlin - Friedrichshain-Kreuzberg against anti-Semitism. The protest was attended by a The Greens politician.
1043	DEU6717	2021-05-16	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Jewish Group (Germany); Israeli Group (Germany)	6			0	60		Berlin	Berlin - Steglitz-Zehlendorf	52.428	13.2317	Berliner Morgenpost	Subnational		israel	   in   SteglitzZehlendorf in solidarity with Israel amid escalating tensions in the Middle East Israel and Palestine. The protest was organized by the GermanIsraeli Association and attended by a rabbi.	On 16 May 2021, around 200 people protested in Berlin - Steglitz-Zehlendorf in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine. The protest was organized by the German-Israeli Association and attended by a rabbi.	0	1621972099	7841	24886	102869	7841	3		200.0	200.0				around 200 people protested in Berlin - Steglitz-Zehlendorf in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine. The protest was organized by the German-Israeli Association and attended by a rabbi.
1044	DEU6785	2021-05-16	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Neukolln	52.481	13.4354	Suddeutsche Zeitung	National		gaza 	,   from Strase des . Juni to  in    with a car rally against Israel's bombing of the Gaza Strip.	On 16 May 2021, around 1,000 people protested from Strase des 17. Juni to Neukolln in Berlin - Neukolln with a car rally against Israel's bombing of the Gaza Strip.	0	1701200403	13717	46736	192876	13717	6		1000.0	1000.0	cars			around 1,000 people protested from Strase des 17. Juni to Neukolln in Berlin - Neukolln with a car rally against Israel's bombing of the Gaza Strip.
1045	DEU6694	2021-05-15	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Antifa	6			0	60		Berlin	Berlin - Spandau	52.5356	13.198	Belltower News	Other			 Antifas  in    against the far right. The protest was sparked by the arson attacks and bomb threats against a (far) left housing project 'Jagow' occurred the past weeks.	On 15 May 2021, up to 500 Antifas protested in Berlin - Spandau against the far right. The protest was sparked by the arson attacks and bomb threats against a (far) left housing project 'Jagow15' occurred over the past weeks.	0	1621972099	14548	28738	192987	14548	5		500.0	500.0				up to 500 Antifas protested in Berlin - Spandau against the far right. The protest was sparked by the arson attacks and bomb threats against a (far) left housing project 'Jagow15' occurred over the past weeks.
1046	DEU6781	2021-05-15	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Paint It Red	New media			   at Potsdamer Platz in    in solidarity with Israel amid escalating tensions in the Middle East Israel and Palestine.	On 15 May 2021, up to 200 people protested at Potsdamer Platz in Berlin - Mitte in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine.	0	1701200403	23769	43105	138870	23769	3		200.0	200.0				up to 200 people protested at Potsdamer Platz in Berlin - Mitte in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine.
1047	DEU17969	2021-05-15	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	XR: Extinction Rebellion	6			0	60		Berlin	Berlin - Tempelhof-Schoneberg	52.4406	13.3738	Extinction Rebellion	Other			ten Extinction Rebellion   in Winterfeldtplatz (  TempelhofSchoneberg), Warschauer Strasse (  FriedrichshainKreuzberg) (coded separately) and Friedrichstrasse (  ) (coded separately) with individual sitins (Rebellion of One) for more climate action. Crowd size split across three events.	On 15 May 2021, ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.	0	1701200404	6233	56555	257443	6233	1		3.0	3.0				ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.
1048	DEU17970	2021-05-15	2021	5	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	XR: Extinction Rebellion	6			0	60		Berlin	Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Extinction Rebellion	Other	climate		ten Extinction Rebellion   in Winterfeldtplatz (  TempelhofSchoneberg) (coded separately), Warschauer Strasse (  FriedrichshainKreuzberg) and Friedrichstrasse (  ) (coded separately) with individual sitins (Rebellion of One) for more climate action. Crowd size split across three events.	On 15 May 2021, ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.	0	1701200404	11636	45796	127552	11636	1		3.0	3.0				ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.
1049	DEU17971	2021-05-15	2021	5	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2005-2021)		1	15		Berlin	Berlin - Neukolln	52.481	13.4354	Berliner Morgenpost; Der Tagesspiegel; Markische Allgemeine; Markische Oderzeitung; Rbb24; Redaktionsnetzwerk Deutschland; Rheinische Post; RIAS; Suddeutsche Zeitung	New media-Subnational			,  demonstrated in    and   FriedrichshainKreuzberg (coded separately), in solidarity with Palestinians amid escalating tensions in the Middle East Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers.  police officers were reported injured and  rioters were detained. Crowd size split across two events.	On 15 May 2021, around 3,500 people demonstrated in Berlin - Neukolln and Berlin - Friedrichshain-Kreuzberg (coded separately), in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.	0	1701200404	13717	46736	192876	46736	6		1750.0	1750.0				around 3,500 people demonstrated in Berlin - Neukolln and Berlin - Friedrichshain-Kreuzberg (coded separately), in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.
