note,description,predicted label,score
138,"Around 1,200 people, including railway workers, protested in berlin - mitte in front of the fdp and green party headquarters at the call of evg union against the restructuring of the railway system including the split of several deutsche bahn ag services as it could create precarious jobs.",Conflict,0.9344289302825928
139,"Around 1,000 people, including public sector employees, protested in berlin - mitte by marching to the brandenburg gate at the call of ver.di union for better working conditions and better pay.",Labor Rights,0.8989706635475159
140,Around 500 people protested in front of the foreign office building in berlin - mitte to call for the immediate reception of refugees stranded at the polish-belarusian border.,Refugee,0.9621415734291077
141,Around 100 people protested in berlin against nuclear phase-out and defended the idea that nuclear power helps climate protection.,Climate Change,0.9455062747001648
142,Around 300 people protested in berlin - neukolln against a far-right action organized to burn korans (that did not take place after all). protesters were against 'nazis'.,Conflict,0.9659060835838318
143,"Around 6,000 people, including teachers and daycare employees, protested in berlin - mitte at the call of unions (gew) for better pay and more human resources.",Conflict,0.8688719868659973
144,"People, including greenpeace and fff (that include students) members, protested in berlin - mitte in front of spd headquarters to call on the new government for efficient actions to tackle climate change and keep climate heating under 1.5 degree.",Climate Change,0.9826478958129883
145,Several hundred employees protested at kurt-schumacher-haus in berlin - mitte at the call of ver.di union for better pay.,Employee,0.8475480079650879
146,"Numerous employees in the public sector (daycare centers, social workers, civil servants, etc.) protested in berlin - tempelhof-schoneberg in front of the tempelhof town hall at the call of ver.di union for better pay and better working conditions.",Labor Rights,0.8561378717422485
147,"Between 150 and 250 people, including health workers, protested in berlin - friedrichshain-kreuzberg against the closure of a clinic that provides assistance to addicts.",Drug Use,0.9683612585067749
148,"Around 2,000 (according to organizers) people, including students and teachers, protested in berlin - mitte to call for more resources for school for equal opportunities and a better education system. protesters called for more staff, better studying conditions, more classes as well as more means to fight discrimination in schools.",Education,0.9865106344223022
149,Around 150 people protested in front of a villa in berlin - steglitz-zehlendorf to denounce the death of a polish woman who was refused an abortion in a hospital in pszczyna (poland) on 22 september 2021. they gathered under the slogan 'not one more'. protesters denounced the tightening of abortion laws in poland.,Women Rights,0.905280590057373
150,"More than 170 people, including health workers and employees of asklepios, protested in berlin - mitte in front of federal ministry of health at the call of ver.di for better working conditions and equal pay between workers.",Conflict,0.7710815668106079
151,People protested and interrupted workers on a construction site in berlin - charlottenburg-wilmersdorf against the destruction of the poelzig villa and to call for more equality in the culture of remembrance.,Conflict,0.9347385764122009
152,"People, including members of bund, campact, spd, and the greens, protested in the government district in berlin - mitte to call on authorities to ban harmful pesticides, protect bees, and give more support to farmers.",Agriculture,0.8330078721046448
153,People gathered in front of a villa in berlin - steglitz-zehlendorf to denounce the death of a polish woman who was refused an abortion in a hospital in pszczyna (poland) on 22 september 2021. they gathered under the slogan 'not one more'. protesters denounced the tightening of abortion laws in poland.,Women Rights,0.9279460906982422
154,"Around 700 steelworkers, the greens and igm members, employees (of siemens, daimler, acelor mittal eisenhuttenstadt, porsche, bmw, schaeffler, man), protested in berlin - mitte in front of the reichstag building for a sustainable and fair social-ecological transformation of the steel industry. protesters denounced 'greenwashing' from the companies.",Employee,0.9120316505432129
155,Residents of a social housing protested in berlin - lichtenberg against rent increases.,Housing,0.9906842112541199
156,A few dozen people protested in berlin - friedrichshain-kreuzberg and did a sit-in against evictions and specifically an eviction in an apartment building on mehringdamm. protesters called for housing for all.,Housing,0.9105613827705383
157,"Around 1000 people, including members of 'solidarity is a different way', protested in berlin - mitte to call for climate and social justice. protesters gathered to call on authorities to keep climate heating under 1.5 degrees and were concerned about issues involving afghanistan and the 'healthcare crisis'.",Climate Change,0.9773618578910828
158,Members of animal rebellion protested in berlin - mitte and blocked the entrance of the greens' headquarters to call for an end of the animal industry.,Conflict,0.9605538249015808
159,Animal rebellion activists gathered outside the greens' headquarters in berlin - mitte demanding to 'disempower the animal industry'. they blocked the entrance to the building with a lattice structure and covered the windows with yellow tape.,Conflict,0.9737880229949951
160,"At least 100 people, mostly members of the alliance 'justice now!' including extinction rebellion and ende gelaende, blocked the construction of a highway (a100) in berlin - tempelhof-schoneberg to call for climate justice and against the construction project. police officers intervened to arrest them.",Climate Change,0.9888777732849121
161,"Around 20000 people, mostly fff members, protested in berlin - friedrichshain-kreuzberg in front of spd party headquarters to warn against global warming, call for climate justice, and faster coal phase-out.",Climate Change,0.9748660922050476
162,Antifa members protested in berlin - friedrichshain-kreuzberg against the verdict of the wasen trial that they denounced as repression against the antifascist movement. demonstrators called for freedom for all antifascists.,Conflict,0.9193437695503235
163,"More than 5000 people, including 'autonomists' and far left members, demonstrated at kottbusser tor in berlin - friedrichshain-kreuzberg against the eviction of the kopi square occupied by far-leftists. rioters used mortar fireworks and knocked over building fences and road signs. a car was set on fire and a police car was attacked. police officers were injured while trying to evict people and during the demonstration. 76 people were arrested and 46 officers were injured.",Conflict,0.927181601524353
164,Numerous non-medical employees of the vivantes hospital protested in front of a town hall in berlin - mitte at the call of ver.di for better working conditions and better pay. protesters demonstrated to obtain the same agreement as health workers.,Labor Rights,0.8623608946800232
165,"Around 130 people, including leftists, gathered in berlin - mitte for an anti-militarist protest by marching to the reichstag. demonstrators were denouncing germany's invasion of afghanistan as soldiers who were deployed in afghanistan were honored in a symbolic event that same day.",Against War,0.9851292967796326
166,Rioters have set barricades of tires on fire in berlin - mitte at the kopi square squat and threw stones at police officers to demonstrate against the eviction.,Conflict,0.9862208366394043
167,"Mayors from several cities, including spd and cdu members, protested in berlin - friedrichshain-kreuzberg in front of the willy-brandt-haus to denounce growing debts and call for more financial aid.",Conflict,0.8712825775146484
168,More than 2000 people demonstrated in berlin - neukolln at the call of ver.di union to demand more staff and better working conditions in hospitals. protesters called on local authorities to intervene in the wage dispute at the subsidiaries of the vivantes hospital group.,Wages,0.8260783553123474
169,"Around 1500 people, including far left members and 'autonomists', demonstrated in berlin - friedrichshain-kreuzberg along warschauer strase against the eviction of the kopi square. clashes broke out with the police. rioters threw mortar fireworks, bottles, firecrackers and police officers threw demonstrators on the floor. 24 people were arrested. some journalists who were there just to cover the demonstration were arrested.",Conflict,0.9558351635932922
170,"About 150 gorillas on-demand grocery delivery workers gathered, with the support of the ver.di union, outside their company's headquarters in the prenzlauer berg locality of berlin - pankow (berlin, berlin) to protest against alleged mass layoffs for workers who participated in wildcat strike actions.",Conflict,0.8719423413276672
171,"Construction industry workers, some of them affiliated with ig-bau, gathered outside a venue where a collective bargaining dispute was being negotiated in berlin - mitte (berlin, berlin) to defend their interests in the negotiations.",Conflict,0.8858270049095154
172,"Teachers rode on their bikes, at the call of the gew union, stopping outside the green party, the fdp, the left party and the spd headquarters in berlin - mitte (berlin, berlin) to call for a binding upper limit for class sizes.",Education,0.9179365634918213
173,"Around 30 environmental activists affiliated with the 'klimaneustart' ('climate new start') initiative, including from fff, klimaliste berlin and german zero, gathered by the brandenburg gate in berlin - mitte (berlin, berlin) to call for more climate action.",Climate Change,0.9791232347488403
174,"Employees of the public charite and vivantes hospitals gathered outside the volsbuhne theater in berlin - mitte (berlin, berlin) to demand better working conditions and wages. workers had reportedly been observing an indefinite strike since 9 september 2021.",Wages,0.9847168922424316
175,"People, including polish activists from the 'committee for the defence of democracy', protested in berlin - mitte in front of the eu delegation building to denounce the action of polish authorities towards refugees. protesters defended the idea that no one was 'illegal'.",Refugee,0.6556308269500732
176,"Several dozen supporters of a referendum for the expropriation of large housing companies gathered with flags and banners outside the spd state association headquarters (kurt schumacher house) in the wedding borough of berlin - mitte (berlin, berlin) to urge local politicians to accept the initiative.",Housing,0.9676507115364075
177,"In the evening, between 1,000 and 1,200 people, including 'autonomists' and far-left activists, marched through the streets of berlin - friedrichshain-kreuzberg (berlin, berlin) to denounce the eviction of dwellers from the kopi-platz housing project (kopi 137). 'scuffles' with the police were reported, as well as anti-police slogans, and a car was set on fire after the demonstration, although no clear link was established.",Conflict,0.930722713470459
178,Between 10000 and 100000 people protested in berlin - mitte in front of the reichstag at the call of fff to urge the government to implement concrete measures to tackle climate change. the activist greta thunberg was present.,Climate Change,0.9926931262016296
179,Several hundred cyclists from the adfc protested by staging a ride starting near the brandenburg gate in berlin - mitte to call for less space for cars and more cycling infrastructure. protesters called on authorities to implement more environmentally friendly transportation to tackle climate change.,Climate Change,0.9785568118095398
180,"More than 50 people protested by marching from the brandenburg gate to the victory column in berlin - mitte to call for peace, on the occasion of international day of peace.",International,0.9884316921234131
181,"Around 16 september 2021 (as reported), students, including a few students from ukraine and russia, demonstrated in berlin - friedrichshain-kreuzberg in front of the vbb building against the increase in the price of transport tickets by the public transport providers vbb (verkehrsverbund berlin-brandenburg).",Transportation,0.9711916446685791
182,Around 200 people protested in front of spandau city hall in berlin - spandau to denounce the responsibility and the failures of the management of a daycare center where an educator allegedly sexually abused several children.,Conflict,0.8333254456520081
183,"People, including health workers of the vivantes and charite hospitals, protested in berlin - mitte at the call of ver.di for better working conditions and better pay.",Labor Rights,0.9294595122337341
184,Several hundred people protested at the brandenburg gate in berlin - mitte at the call of the afghan cultural center against taliban government in afghanistan. protesters called on the international community to not stay silent and criticized the restriction of women's rights and activities of pakistan's isi intelligence agency.,Women Rights,0.9431262612342834
185,"Around 20,000 people m arched to the victory column in berlin - mitte to call for affordable rents, a new housing policy, and a rent freeze. protesters campaigned for the referendum on the expropriation of large real estate companies.",Housing,0.9490131735801697
186,"Between 2000 (according to the police) and 3500 motorcyclists protested and rode through berlin - mitte to brandenburg gate to call for more freedom as they felt restricted by possible driving bans, restricted areas, 'internet censorship', and license plate scanning.",Conflict,0.8807184100151062
187,People protested in berlin - mitte to call for social justice and more tax for the wealthiest population. organizers wanted also to draw attention to the issue during the federal election campaign so that the demands are heard in future coalition negotiations.,Conflict,0.7509695887565613
188,Around 60 people protested in berlin - tempelhof-schoneberg to denounce police violence and call for an end to it.,Police Violence,0.9905573725700378
189,Around 50 people demonstrated in front of the house of representatives in berlin - mitte to call for more freedom and against compulsory coronavirus vaccination as well as coronavirus vaccination for children. 18 people were arrested including some for damage to property and trespassing.,Coronavirus,0.9734576940536499
190,"Between 10000 (according to the police) and 30000 (according to organizers) people from the 'unteilbar' (indivisible) movement, including activists (feminists, union members, fff, ai, mlpd, ib), students, people from the afghan community, and afghan refugees, protested in berlin - mitte to call for an inclusive society. protesters were against the afd political party and capitalism. protesters called on authorities to implement sustainable solutions against militarization, climate change, and for the protection of refugees, anti-racism, and the right to housing. 2 people who tried to tear down election placards were arrested.",Against Racism,0.8531647324562073
191,"People, including health workers of the vivantes and charite hospitals, protested in berlin - neukolln at the call of ver.di for better working conditions and better pay.",Labor Rights,0.9113950729370117
192,People protested in berlin - mitte near the bundestag against an election campaign event by an spd politician and for more climate action. the protesters yelled and showed banners. private security officers eventually escorted them away.,Climate Change,0.9821506142616272
193,Climate activists and supporters protested in berlin - mitte in front of the bundestag for more climate action.,Climate Change,0.9896978139877319
194,"Between 30 and 100 people, including ypg supporters and mlpd members, protested in berlin - neukolln on the occasion of 'anti-war day'. protesters denounced the suppression of workers' struggles and freedom movements by authorities and police officers.",Against War,0.9601432085037231
195,"Around 4,000 people protested in berlin against sexism, and hate and to 'convey a feeling of hope in times of the coronavirus pandemic'.",Coronavirus,0.9931433796882629
196,"Around 35 people protested at the alexanderplatz in berlin - mitte against the 'anti-communist terror' in the philippines. the protest was supported, amongst others, by the mlpd, fvc, si, youth league rebel.",Conflict,0.7378793358802795
197,Around 60 to 100 people protested in berlin - friedrichshain-kreuzberg against the eviction of the bookshop kisch&co.,Conflict,0.9664262533187866
198,Around 150 train drivers protested in berlin - mitte at the call of the gdl (train drivers' union) for higher salaries and more appreciation.,Transportation,0.9771903157234192
199,Around 200 health workers protested at rotes rathaus in berlin - mitte for higher salaries and more staff in hospitals. the protest was supported by ver.di.,Conflict,0.8043217062950134
200,Siemens energy employees protested in berlin - charlottenburg-wilmersdorf against job cuts. trade union igm was involved.,Employee,0.9784849882125854
201,"Around 800 to 1,000 hospital workers protested in berlin - reinickendorf at the call of ver.di for higher salaries and more staff.",Conflict,0.8702350854873657
202,"Around 1,700 people protested in berlin - mitte outside the chancellery for the evacuation of afghan people from afghanistan in light of the taliban's return to power. the protest was organized by seebruecke, pro asyl, and the council for refugees.",Conflict,0.8667041063308716
203,"Between 500 to 2,500 people marched from berlin-kreuzberg to berlin - mitte for a redistribution of wealth. the protesters demanded that the rich pay for crises, such as the coronavirus and climate crises. the protest was organized by a left alliance.",Coronavirus,0.9928441047668457
204,People staged a car rally in berlin to protest against the coronavirus measures.,Coronavirus,0.9803094267845154
205,Around 200 extinction rebellion activists protested at brandenburg gate in berlin - mitte for more climate action. several activists climbed the brandenburger tor. police interfered and physically removed the protesters.,Climate Change,0.9773688316345215
206,"Around 150 extinction rebellion activists protested in berlin - mitte by blocking the street outside the ministry for agriculture for more climate action. police had to carry protesters off the street. in the afternoon, around 100 activists protested with fish nets and banners. another 50 to 60 activists tried to block a car dealer shop.",Climate Change,0.9701751470565796
207,Around 200 health workers of the vivantes and charite hospitals protested in berlin - mitte at the call of ver.di for better working conditions.,Labor Rights,0.9074423313140869
208,Greenpeace activists protested in berlin - mitte outside the chancellery for more climate action ahead of a meeting between the chancellor and representatives of the automotive industry.,Climate Change,0.9489056468009949
209,Several hundred extinction rebellion activists protested in berlin - mitte for more climate action. the activists protested outside and entered the cdu economic council office. police intervened and accompanied the protesters out of the office and carried others off the street. other activists dumped coal outside the nrw state representation in berlin.,Climate Change,0.9787279963493347
210,"Around 70 extinction rebellion activists blocked the office of a farmer's association in berlin - mitte to protest against the environmentally-unfriendly behavior of farmers. later, around 100 activists gathered on the street outside the ministry for agriculture. activists also sprayed artificial blood on the cdu party headquarters.",Against Environment,0.9548645615577698
211,"Around 2,100 people protested at reichstag building in berlin - mitte at the call of seebruecke for the evacuation of afghan people from afghanistan in light of the taliban's return to power.",Conflict,0.9005523324012756
212,Train drivers protested at the potsdamer platz in berlin - mitte at the call of the gdl and the dbb against pension plan cuts.,Transportation,0.9841421842575073
213,People protested outside the ministry for external affairs in berlin - mitte at the call of the greens for the evacuation of afghans from afghanistan in light of the taliban takeover of kabul.,Conflict,0.8984952569007874
214,"Around 300 activists, including extinction rebellion activists, protested with blockades in berlin - mitte for more climate action. police intervened and carried off some of the protesters. activists also set up a camp in monbijou park. some activists were detained.",Climate Change,0.9912509322166443
215,"Between 700 to 1,000 people protested in berlin - mitte with a cycle rally at the call of the adfc for more climate justice and a transportation reform.",Transportation,0.9861913919448853
216,People protested in berlin - mitte at the brandenburger tor against the taliban in afghanistan.,Conflict,0.9555841684341431
217,People protested in berlin at the call of the klimaliste berlin for car-free cities.,Conflict,0.9338673949241638
218,"Around 2,000 people protested in berlin - mitte with a parade for the legalization of cannabis. the parade was attended by the berlin senator for cultural affairs.",Cannabis,0.9958816170692444
219,People protested at breitscheidplatz in berlin - charlottenburg-wilmersdorf against the planned deportation of a transgender woman to ethiopia.,Against Rights,0.9432907104492188
220,Around 40 food delivery workers and supporters protested in berlin - friedrichshain-kreuzberg for better working conditions.,Conflict,0.9391487836837769
221,Activists protested in front of the brandenburger tor in berlin - mitte against the tesla factory in grunheide and the factory's water consumption.,Conflict,0.9707658290863037
1,Around 150 people protested in berlin - mitte for the rights of indigenous people on the occasion of the international day of indigenous peoples.,International,0.9774268269538879
2,People demonstrated in berlin - tempelhof-schoneberg with the slogan 'kiezkultur from below - for a solidary neighborhood'. the exact reason for the demo was not reported. clashes between some 40 demonstrators and police occurred. rioters physically assaulted police officers who responded with pepper spray. at least two people were detained and two police officers were reported injured.,Conflict,0.944801926612854
3,Around 100 extinction rebellion activists blocked a street in berlin - friedrichshain-kreuzberg to protest for more climate action. police eventually interfered and carried of several of the protesters away after they had tried to glue their hands to the street.,Climate Change,0.9867953062057495
4,Around 400 people protested at luftbrucke platz in berlin - tempelhof-schoneberg against queer- and transphobic attacks.,LGBTQ+,0.9847639799118042
5,More than 200 people protested in berlin - mitte outside the chancellery against executions of dissidents in iran. the protest was organized by an iranian association.,Conflict,0.8911569714546204
6,"Around 300 people protested in berlin - neukolln with the slogan 'jewish life is not a provocation' against anti-semitism. the protest was attended by the mayor. it was organized by an alliance of jewish groups such as the german-israeli association, the jewish student union, and the mideast freedom forum berlin.",Conflict,0.750366747379303
7,"Around 24 july 2021 (as reported), up to 200 people protested in berlin against prisons and demanded 'freedom for all'.",Rights,0.875518262386322
8,"At least 36,000 members of the lgbt community, as well as bds activists and members of the evangelical church, demonstrated in berlin - mitte with a christopher street day for their rights. in the evening, clashes between some 300 demonstrators and police occurred.",LGBTQ+,0.9611237645149231
9,"Between 100 and 300 fridays for future activists protested in berlin with a climate strike for more climate action. the activists also drew attention to the recent floods in germany, the heat wave in canada, and forest fires in australia, as a consequence of climate change.",Climate Change,0.9831565618515015
10,Robin wood activists started a 'rafting tour' in berlin to protest for better climate protection. the activists are planning a three-weeks long tour from berlin to hamburg.,Climate Change,0.9561243653297424
11,Around 500 retail workers protested at breitscheidplatz in berlin - charlottenburg-wilmersdorf at the call of ver.di for higher salaries amid collective wage negotiations.,Conflict,0.7876608967781067
12,Around 100 people protested in berlin - mitte against the opening of the museum 'humboldt forum' and its exhibition of looted colonial art. the protesters demanded to 'defund the humboldt forum'. the protest was organized by decolonize berlin.,Conflict,0.9188908934593201
13,"Campact activists, together with zerocovid and wemoveeu, protested outside the chancellery in berlin - mitte for coronavirus patent waivers.",Coronavirus,0.9947888255119324
14,Several dozen employees of the delivery service provider 'gorillas' protested in kreuzberg (berlin - friedrichshain-kreuzberg) and neukolln (berlin - neukolln) (coded separately) with a cycle rally for better working conditions.,Conflict,0.9290575385093689
15,Several dozen employees of the delivery service provider 'gorillas' protested in kreuzberg (berlin - friedrichshain-kreuzberg) (coded separately) and neukolln (berlin - neukolln) with a cycle rally for better working conditions.,Conflict,0.9362183213233948
16,"Around 20 people staged a vigil at kopenick in berlin - treptow-kopenick to commemorate the death of an 81-year-old woman who had died in a traffic accident at the end of june. the participants also demanded fewer cars on the streets for more traffic safety. the vigil was organized by the vcd, the adfc, changing cities, and fuss.",Traffic Accident,0.9114202857017517
17,Around 300 women protested topless with a cycle rally in berlin for more gender equality. the protest was sparked by police sending off a woman for sun-bathing topless in a park in berlin in mid-june.,Women Rights,0.8299669623374939
18,"Several hundred iranians living in exile protested in berlin - mitte near the brandenburger tor for the adherence to human rights, the abolishment of the death sentence, and the release of political prisoners in iran.",Rights,0.9692970514297485
19,Around 50 employees of the delivery service provider 'gorillas' protested in berlin against the dismissal of fellow workers from non-eu countries whose temporary work permits expired.,Conflict,0.9701218008995056
20,Health workers from hospitals protested in berlin - friedrichshain-kreuzberg at the call of ver.di for more health personnel in hospitals.,Conflict,0.844097912311554
21,"Around 200 people, many of them turkish people living in exile in germany, protested in berlin - friedrichshain-kreuzberg in solidarity with a turkish journalist who had been attack outside his home the previous day by three unknown men. the protesters also denounced the turkish regime under erdogan, which they consider responsible for the attack.",Solidarity,0.9790393114089966
22,Around 25 to 30 climate activists from gasexit and robin wood protested at the vattenfall heating plant in berlin - mitte for a quick natural gas phase-out and against the company's greenwashing practices.,Climate Change,0.9627070426940918
23,"Around 6 july 2021 (as reported), people protested in berlin - pankow at the schonhauser allee for a reconstruction of the street. the organizer, changing cities, set up a pop-up lane.",Conflict,0.8028685450553894
24,"Around 500 to 1,000 people gathered for a black lives matter protest in berlin - mitte (coded separately) and berlin - friedrichshain-kreuzberg to denounce structural racism and police violence.",BLM,0.9588868618011475
25,"Around 500 to 1,000 people gathered for a black lives matter protest in berlin - mitte and berlin - friedrichshain-kreuzberg (coded separately) to denounce structural racism and police violence.",BLM,0.9558901786804199
26,Animal rebellion activists protested outside the federal ministry for agriculture in berlin - mitte for an agricultural reform.,Agriculture,0.9763742685317993
27,"Drivers of the delivery service provider gorilla protested at kreuzberg in berlin - friedrichshain-kreuzberg, demanding weatherproof clothing to protect them from rain.",Conflict,0.973171055316925
28,Around 50 drivers of the delivery service gorilla protested in berlin - pankow outside the headquarters against bad working conditions and insufficient wages.,Conflict,0.954543948173523
29,Women protested in berlin at the call of the fvc to draw attention to the role of women in society.,Women Rights,0.7620176076889038
30,Thousands of people from the lgbt community protested with a christopher street day by marching towards berlin - mitte for equal rights for members of the lgbt community.,LGBTQ+,0.9707266092300415
31,"People protested in berlin against the property agency deutsche wohnen and rising rents. during the protest, the organizers presented a petition with 349,658 signatures supporting the expropriation of deutsche wohnen.",Conflict,0.9074888825416565
32,Around 100 people from the romani community gathered in berlin - mitte outside the embassy of the czech republic to commemorate the death of a romani man who died after a police officer knelt on his neck for several minutes and to demand an investigation into the man's death by czech authorities and more sympathies from the german society.,Police Violence,0.9461519718170166
33,Campact activists protested in berlin - mitte outside the chancellery against the climate policy of the governing coalition.,Climate Change,0.9733425378799438
34,Activists protested in berlin against the export of dangerous pesticides to south america and africa by bayer and basf.,Conflict,0.9209026098251343
35,"Up to 250 people demonstrated in berlin - friedrichshain-kreuzberg against evictions. towards the end of the demo, scuffles (for unreported reasons) between demonstrators were reported. when police interfered, some rioters threw glass bottles at police officers. earlier, one officer was lightly injured by a demonstrator after police had reacted to an insult by the demonstrator.",Conflict,0.9433625340461731
36,Campact and fridays for future activists protested in berlin against the cdu party's climate policy.,Climate Change,0.9605093598365784
37,"Around 150 people protested in boats and with music on landwehr canal in berlin - friedrichshain-kreuzberg on the landwehrkanal river for the reopening of clubs, which are closed due to the coronavirus pandemic.",Coronavirus,0.9924375414848328
38,"People, including fridays for future and igm, activists protested in berlin - friedrichshain-kreuzberg for more climate action.",Climate Change,0.9878474473953247
39,"Around 2,000 people demonstrated in berlin - friedrichshain-kreuzberg against the fire protection control at the far left housing project rigaer 94 that had taken place earlier that day. rioters threw bottles, stones and fire crackers. police responded with pepper spray. some clashes between demonstrators and police occurred.",Conflict,0.9850384593009949
40,"Up to 200 masked rioters from (far) left autonomous groups demonstrated in the rigaer strasse in berlin - friedrichshain-kreuzberg against the impending fire protection control at the left housing project rigaer94. the demonstrators set up barricades and burned them. they also threw stones and bottles at police. according to reports, around 60 police officers sustained injuries.",Housing,0.9575096368789673
41,"Around 300 people protested in friedenau, berlin - tempelhof-schoneberg, against anti-semitism. the protest was attended, amongst others, by a rabbi.",Conflict,0.8235267400741577
42,"Around 100 people protested at willy brandt house in berlin - friedrichshain-kreuzberg, demanding a coronavirus patent waiver.",Coronavirus,0.9925376772880554
43,"Around 1,500 people gathered in berlin - neukolln for a 'protest opera' against rising rents and evictions.",Conflict,0.8935220241546631
44,"Around 350 people, including grannies against the right activists, participated in a 'carnival for the future' protest in berlin - neukolln to take a stand against climate change and environmental destruction.",Climate Change,0.9882287979125977
45,People protested with a cycle rally for safe cycle paths in berlin - tempelhof-schoneberg. the protest was organized by the adfc.,Transportation,0.9037280678749084
46,"At night, around 20 to 30 people - wearing black clothing and masks - painted and threw stones at several shops and cars in berlin - mitte to demonstrate against the eviction of the 'kopi' trailer park. seven shops and four cars were reported damaged.",Conflict,0.9037063121795654
47,Around 60 employees of the delivery service 'gorillas' and supporters protested in berlin - tempelhof-schoneberg outside a gorilla storehouse to protest against the termination of a delivery driver and for better working conditions.,Conflict,0.9511206150054932
48,Around 100 people protested in berlin - charlottenburg-wilmersdorf outside a court against the impending eviction of the left housing project kopi ahead of a court hearing.,Housing,0.9748757481575012
49,Around 50 employees of the delivery service 'gorillas' blocked two 'gorilla' storehouses in berlin - mitte to protest against the termination of a delivery driver and for better working conditions.,Conflict,0.9807750582695007
50,People gathered for a monday demonstration in berlin. the reason for the protest was not reported.,Conflict,0.7010510563850403
51,People gathered for a kurdish protest at alexanderplatz in berlin - mitte to denounce the erdogan regime in turkey and to support the 'freedom fighters' in kurdistan.,Conflict,0.9227542281150818
52,People protested at the brandenburger tor in berlin - mitte against planned deportations to afghanistan.,Against Rights,0.9444041848182678
53,"At least 70 antifa activists protested in biesdorf in berlin - marzahn-hellersdorf against an alternative for germany state party conference. police, reportedly, interfered and used force leaving several protesters injured. the exact reason for the interference was not reported.",Police Violence,0.9885250329971313
54,"Up to 20,000 people protested with a cycle rally taking several routes towards the city center to the final rally at brandenburg gate in berlin - mitte for a transportation reform. the protest was organized by the adfc.",Transportation,0.9832296371459961
55,"Around 350 robin wood, ende gelaende, sand im getriebe und fff activists protested at grenzallee (berlin - neukolln) and kiefholzstrasse and elsenstrase (berlin - treptow-kopenick) (coded separately) in berlin against the planned expansion of the highway a100 and for a transportation reform. the activists blocked construction sites in treptow and neukolln. police temporarily detained several protesters. crowd size split across two events.",Transportation,0.9969985485076904
56,Around 100 to 400 people protested against the eviction of the left housing project kopi in halensee in berlin - charlottenburg-wilmersdorf.,Housing,0.9858438372612
57,"People, including antifa, protested in biesdorf in berlin - marzahn-hellersdorf at the call of an anti-fascist initiative against an alternative for germany state party conference.",Conflict,0.9625619053840637
58,"Around 350 robin wood, ende gelaende, sand im getriebe und fff activists protested at grenzallee (berlin - neukolln) (coded separately) and kiefholzstrasse and elsenstrase (berlin - treptow-kopenick) in berlin against the planned expansion of the highway a100 and for a transportation reform. the activists blocked construction sites in treptow and neukolln. police temporarily detained several protesters. crowd size split across two events.",Transportation,0.9962642192840576
59,Extinction rebellion activists protested outside the canadian embassy in berlin - mitte against oil and gas drilling by the canadian company reconafrica.,Against Environment,0.9825776219367981
60,"People, including campact activists, protested in berlin - mitte outside the ministry for economic affairs against the energy charter treaty.",Conflict,0.9439355731010437
61,People held a vigil in berlin - mitte to protest against the illegal trafficking of puppies. the activists set up around 200 wooden crosses and grave candles. the protest was organized by four paws.,Animal Rights,0.7740648984909058
62,People protested in berlin in solidarity with a journalist and critic of the belarusian government led by lukashenko. the journalist was put in prison in the wake of a plane 'hijacking' by belarusian authorities.,Solidarity,0.9670196771621704
63,Around 200 people protested in kreuzberg (berlin - friedrichshain-kreuzberg) and mitte (berlin - mitte) (coded separately) for less car traffic and more space for cyclists and pedestrians. the protest was organized by greenpeace and a local initiative. crowd size split across two events.,Transportation,0.9680431485176086
64,Around 200 people protested in kreuzberg (berlin - friedrichshain-kreuzberg) (coded separately) and mitte (berlin - mitte) for less car traffic and more space for cyclists and pedestrians. the protest was organized by greenpeace and a local initiative. crowd size split across two events.,Transportation,0.9661445021629333
65,"Several hundred people staged a vigil in berlin - friedrichshain-kreuzberg to commemorate the death of a cyclist who had died the previous day after being run over by a car. the people also demanded safer cycle paths and separate paths for cycles, cars and pedestrians. the vigil was organized, amongst others, by changing cities.",Solidarity,0.8410903215408325
66,Campact activists protested in berlin - mitte in front of the chancellery for patent waivers for coronavirus vaccines.,Coronavirus,0.9932528138160706
67,"Several hundred people protested at several locations including berlin - pankow(coded here), berlin - charlottenburg-wilmersdorf (coded separately) and berlin - tempelhof-schoneberg (coded separately) against the coronavirus protection measures.",Coronavirus,0.9791432619094849
68,"Several hundred people protested at several locations including berlin - pankow, berlin - charlottenburg-wilmersdorf (coded here) and berlin - tempelhof-schoneberg against the coronavirus protection measures.",Coronavirus,0.9825416207313538
69,"Several hundred people protested at several locations including berlin - pankow (coded separately), berlin - charlottenburg-wilmersdorf (coded separately) and berlin - tempelhof-schoneberg(coded here) against the coronavirus protection measures.",Coronavirus,0.975803554058075
70,"Around 1,500 people to 3,000, including adfc and fridays for future activists, protested with a cycle rally culminating at hermannplatz in berlin - neukolln against the expansion of the a100 highway.",Conflict,0.8584631681442261
71,"Between 2,500 to 10,000 people protested from potsdamer platz to schoneberg in berlin - tempelhof-schoneberg against rising rents and evictions.",Conflict,0.9693916440010071
72,People protested in berlin - mitte against the coronavirus protection measures. several protesters were detained by police.,Coronavirus,0.9796678423881531
73,Several hundred people gathered for protests at halleschen ufer in berlin - friedrichshain-kreuzberg and potsdamer platz in berlin - mitte in support with palestine amid tensions in the middle east between israel and palestine.,Conflict,0.9674124121665955
